id,combined_cleaned
521,남구 통합관제센터관제요원기간제 근로자 채용 부산 남구 현실형 세부내용 부산광역시 남구 통합관제센터에 근무할 관제요원을 채용하고자 아래와 같이 공고합니다 채용분야 및 선발예정인원 채용분야 남구 통합관제센터 관제요원 인 원 명 담당업무 남구 통합관제센터 방범 어린이보호용 등 모니터링 실시간 전송되는 영상자료 모니터링 및 특이사항 발생시 근무경찰관에게 신속히 보고 기타 담당공무원의 지시에 따라 근무 근무조건 신 분 근로기준법 적용 기간제 근로자 근무기간 명 명 근무장소 남구 통합관제센터 보 수 일급 원년 남구 생활임금기준 주차 연차 야간근무수당 등 별도 지급 근무방법 조 교대 근무근무 근무 근무 근무 휴무 채용일정 및 장소 채용공고 목 금 남구홈페이지 구 동게시판 워크넷 등 원서접수 수 금 접수방법 방문 전자우편 접수 전자우편 접수 시 제출서류에 자필 서명이 날인되어 있어야 하며 응시번호가 회신되면 접수가 완료된 것임 차서류심사 합격자 발표 금 남구청홈페이지 게재 및 개별통보합격자에 한함 차 면 접 화 예정남구 통합관제센터 회의실예정 최종합격자발표 금 남구홈페이지 게개 및 개별통보합격자에 한함 기타 자세한 사항은 남구청 안전총괄과 통합관제팀으로 문의하시기 바랍니다
522,가구주택기초조사 조사요원 모집공고 부산 부산진구 사회형 세부내용 가구주택기초조사 조사요원 모집공고모집인원 조사요원 명 총관리자 명 조사관리자 명 조사지원담당자 명 조사원 명 예비조사원 명공고기간 목 금접수기간 화 금 까지접수방법 방문접수부산진구청 층 기획조정실 법무조직계제출서류 등 자세한 사항은 첨부파일을 확인하시기 바랍니다
523,년 기반 어르신 건강관리사업 기간제근로자 채용 공고 부산 동래구 사회형 세부내용 부산광역시 동래구보건소에서는 년기반 어르신 건강관리사업의 원활한 업무추진을 위하여 기간제근로자 채용 계획을 다음과 같이 공고합니다 채용인원 명간호 또는 영양 또는 운동 근무기간 예산범위 내 근무장소 동래구보건소 근무내용 기반 어르신 건강관리사업 전반 방문건강관리사업 프로그램 운영 지원 등 기타 보건소장이 지시하는 업무 등 보 수 월만원대보험료 본인부담금 포함 근무시간 주일 근무 응시요령 가 접수기간 수 수 까지 도착분에 한함 나 접수방법 본인이 직접 방문 접수 또는 전자우편 접수 제출서류 붙임 공고문 참조 그 외 기타 자세한 사항은 첨부 공고문 참조바람
524,년 가을철 년 봄철 산림관리 기간제근로자산불감시단 채용공고 부산 동래구 사회형 세부내용 동래구의 년 가을철 년 봄철 산림관리 기간제근로자산불감시단채용을 아래와 같이 공고합니다 채용인원 명 접수기간 목 금 동래구청 녹지공원과 사무실 접수 담당자 이메일 접수 근무기간 월 목 산불조심기간 제출서류 응시원서 부반드시 사진 부착 이력서 부 개인정보 수집이용제공 및 고유식별정보 처리에 관한 동의서 부 행정정보 공동이용 사전동의서 부 공공마이데이터 이용 관련 정보제공 동의서 부 결격 사유에 대한 증명서 부 취업취약계층 및 국가유공자 관련 증명서류해당자에 한함 경력증명서 교육이수증명서 관련자격증 등 각종 증빙서류해당자에 한함 자동차 및 원동기 소유 증명서 및 면허증해당자에 한함 국민체력 인증서 까지 제출분에 한해 인정 기타 자세한 사항은 첨부 공고문 참고
525,년 하반기 산불방지 기간제근로자 채용 공고 부산 남구 사회형 세부내용 부산광역시 남구 공원녹지과에서는 다음과 같이 년 하반기 산불방지 기간제 근로자를 모집합니다 채용직종 인원 기간 및 근무지 사 업 명 산불유급감시원명 산불전문예방진화대명 모집인원 명 채용기간 근 무 지 남구 관내 산림 산불유급감시원과 산불전문진화대원과 중복 접수 불가 근로조건 및 임금 근로기간 근로장소 남구 관내 산림 근로시간 일 시간 근무를 원칙 임금 등 급여조건 원 일 시간을 초과하여 근무한 시간은 휴가 부여를 원칙으로 함 신청방법 접수기간 점심시간 제외 접 수 처 남구청 층 공원녹지과 산림팀 체력검정 수 남구청 별관 층 직원체력단력실 면 접 수 남구청 별관 층 산불감시원 대기실 최종합격자 발표 금 까지개별 유선 통지 근로계약 체결 및 근무시작 목 기타 상세한 내용은 부산광역시 남구청 공원녹지과 산림팀으로 문의하시기 바랍니다
526,년 가구주택기초조사 조사요원 모집 공고 부산 남구 사회형 세부내용 년 가구주택기초조사조사요원 모집을 다음과 같이 공고합니다 모집인원 총명조사관리자 조사지원담당자 조사원 공고기간 월 수 접수기간 화 수 방문접수는 접수기간 내 시시까지 접수 가능시 점심시간 제외 접수방법 방문 부산남구청 기획감사담당관 조직법무팀으로 응시원서 및 증빙서류 본인 직접 제출 인터넷 인구주택총조사 홈페이지 조사요원 모집공고문 하단의 응시 원서 작성 이메일 로 응시원서 및 증빙서류 제출 조사원 최종합격 및 관리요원 서류전형 합격자 발표 금 남구 홈페이지 공고 및 합격자 개별 통지
527,영도구 보건행정과 기간제근로자 채용 공고 부산 영도구 사회형 세부내용 마을건강활동가명동삼동봉래동 마을건강센터주민조직화 및 건강관련 주민요구 파악동아리 운영 건강리더 조직노쇠검사 시행 및 건강 교실건강 소모임 운영주민회의 개최 및 사업홍보건강측정 업무 지원찾아가는 마을건강센터경로당 등보건소 연계 및 행정지원 등마을간호사명동삼동동삼동봉래동 마을건강센터건강측정 및 상담만성질환 관리건강 프로그램 운영노쇠검사 시행 및 건강 교실건강 소모임 운영사업 홍보주민조직운영 지원찾아가는 마을건강센터경로당 등보건소 연계 및 행정지원 등
528,년 철마면 농지이용실태조사 조사보조원 채용 공고 부산 전체 현실형 세부내용 채용개요 채용목적 철마면 농지이용실태조사 업무 보조현장조사 채용방법 공개 채용 채용인원 명 전형방식 차서류전형 차면접심사 근무기간 화 금 예산사정에 따라 변동가능 보 수 원일대보험 가입 주차 및 연차 별도 지급 모집 및 선발 접수기간 월 금 차서류전형 발표일 월 개별통보 차면접시험 심사일 수 예정 차 최종 합격자 발표일 목 개별통보 문의 철마면 산업경제팀
529,기장군의회 속기 기간제근로자 채용 공고 부산 기장군 사회형 세부내용 부산광역시 기장군의회에서 속기업무를 보조할 기간제근로자를 채용하고자 다음과 같이 모집공고합니다 채용기간 화 화 채용인원 명 근무내용 속기업무 보조 채용방법 서류전형 및 면접심사를 통한 공개채용 원서접수 인터넷접수 문의사항 의회사무과 의사팀 박재희 채용기간 지원자격 채용일정 등 기타 세부내용은 첨부된 공고문을 참조하시기 바랍니다 끝
530,부산광역시 서부노인보호전문기관 직원상담원주임 채용 공고 부산 전체 현실형 세부내용 부산광역시 서부노인보호전문기관에서 노인학대 조사상담 및 노인보호사업 전반을 위해 아래와 같이 유능한 인재를 공개 모집하오니 많은 응모 바랍니다 년 월 일 부산광역시 서부노인보호전문기관장 채용분야 및 인원 상담원주임 명 원서접수 월 금 기타 자세한 내용은 붙임 공고문 및 부산광역시 서부노인보호전문기관로 문의하여 주시기 바랍니다
531,복천박물관 기간제노동자공무직 대체인력 채용 공고 부산 전체 현실형 세부내용 복천박물관 기간제노동자공무직 대체인력 채용 공고 복천박물관 기간제노동자공무직 대체인력을 아래와 같이 채용하오니 많은 관심과 지원 바랍니다 채용개요 채용분야 기간제노동자대체인력 학예보조 근무기간 년 개월 예정 채용인원 명 채용부서 근무장소 복천박물관 주요업무 및 보수 근무조건 자격요건 등 자세한 사항은 붙임공고문을 참고하시기 바랍니다 문의사항 복천박물관
532,국립부산과학관 직원 채용 공고 부산 전체 사회형 세부내용 국립부산과학관 직원 채용 공고 가 채용직종 국립부산과학관 제차 휴직 대체인력공개경쟁채용 나 채용예정인원 명 세부 직종 및 직무는 채용공고 참고 다 접수기간 수 목 총 일 라 지원서 접수방법 이메일 접수 마 문의사항 국립부산과학관 경영지원실 채용 담당자 자세한 사항은 첨부 공고문을 참고 바랍니다
533,년 국가결핵관리사업 기간제근로자 채용 공고 부산 영도구 사회형 세부내용 결핵환자 등록관리 취약성 평가사례 상담복지서비스 연계 등 접촉자 검진 및 관리 고위험군 결핵 검진 및 관리 비순응환자 다제내성 등 고위험 결핵환자 대상 복약확인 및 관리 보건교육 사업 홍보 결핵관리사업 업무 보조 등
534,년 부산광역시 열린행사장 어린이도서관 기간제노동자 채용 공고 부산 전체 사회형 세부내용 년 부산광역시 열린행사장 어린이도서관 기간제노동자 채용을 위해 첨부와 같이 공고문을 게시하고자 합니다 게 재 일 목 수 게재내용년 부산광역시 열린행사장 내 어린이도서관 운영을 위해 다음과 같이 채용 공고 하오니 관심 있는 분들의 많은 참여 바랍니다 공고기간 목 수 서류접수 목 금 자세한 일정 및 세부내용은 첨부파일을 참고하시길 바라며 문의사항은 유선 으로 연락주시기 바랍니다
535,년 기장군 기록물 정리 기간제근로자 채용 부산 기장군 사회형 세부내용 년 기장군 기록물 정리 기간제근로자 채용을 위해 다음과 같이 공고합니다 채용인원 명 채용분야 기록물 정리기간제근로자 근무기간 채용방법 공개채용차 서류심사 차 면접심사 응시원서 접수기간 금 목 점심시간제외 세부내용 및 제출서류 붙임 공고문 참고 문의사항 기장군청 행정자치국 민원봉사과 민원팀
536,년 정관읍 도로변 풀베기 기간제근로자 추가 채용 부산 전체 사회형 세부내용 년 정관읍 도로변 풀베기 기간제근로자 추가 채용을 다음과 같이 공고합니다 채용인원 명 채용기간 채용방법 서류 면접심사를 통한 공개채용 서류접수 문의사항 정관읍 산업환경팀 자세한 내용은 공고문 참조
537,부산시설공단 휴직 대체 기간제근로자 공개채용 공고 부산 전체 사회형 세부내용 부산시설공단 공고 제호부산시설공단 휴직 대체 기간제근로자 공개채용 공고행복도시 부산의 가치를 높이는 초일류 공기업 부산시설공단과 함께할 역량 있는 인재를 아래와 같이 공개모집하니 많은 지원바랍니다 부산시설공단 인사위원회 위원장문의 부산시설공단 인재경영팀
538,년 지역사회중심 금연지원서비스사업 기간제 근로자금연상담사 채용 부산 기장군 사회형 세부내용 공 고 명 년 지역사회중심 금연지원서비스사업 기간제 근로자금연상담사 채용 공고 공고근거 부산광역시 기장군 기간제근로자 관리규정 공고기간 채용기간 예산 범위 내 채용인원 기간제근로자금연상담사 명 세부내용 공고문 문의 정관보건지소 평생건강팀
539,사상구청 청사 시설관리공무직 채용 부산 사상구 사회형 세부내용 사상구 청사 시설관리공무직 채용 공고입니다 접수기간 목 수 근무기간 근무지 사상구청 재무과 재산관리팀 담당업무 구청사 기계설비 유지관리청사 내외부 해당 시설에 대한 점검 관리 및 보수 접수방법 방문접수 접수처 사상구청 층 재무과재산관리팀 제출서류 붙임파일 참조 문의처 사상구청 재무과 재산관리팀 상세내용은 붙임파일을 참조하시기 바랍니다
540,북구 통합관제센터 관제요원 채용 공고 부산 북구 현실형 세부내용 부산광역시 북구 통합관제센터에 근무할 관제요원을 채용하고자 아래와 같이 공고합니다 채용분야 기간제근로자북구 통합관제센터 관제요원 채용인원 명 근무기간 개월 근무일 조 교대 시간 근무 개조는 비번휴무 형태로 관제센터 근무계획표를 따르며 근무일정에 따라 주일간 휴일이 바뀔 수 있음 교대근무 형태 오전근무오전근무오후근무오후근무야간근무야간근무휴무휴무반복 근무시간 오전 근무시간 시분 시분시간근무 오후 근무시간 시분 시분시간근무 야간 근무시간 시분 익일 시분시간 근무 일급 원 주차 월차 야간근무수당 등 법정수당 지급 접수기간 수 금 점심시간 제외 접수장소 안전총괄과 통합관제팀 북구청 층 신분증 지참하여 방문접수 우편접수 및 대리접수 불가 문의 북구청 안전총괄과 자세한 공고내용은 첨부파일을 참고하시기 바랍니다
541,년 단계 불법 유동광고물 정비 를 위한 기간제 근로자 채용 공고 부산 사상구 현실형 세부내용 도시재생과호와 관련입니다 년 단계불법 유동광고물 정비를 위한 기간제 근로자 채용 공고를 붙임과 같이 홈페이지 등에 게재 하고자 합니다 붙임 모집 공고문 부 제출 서류 서식 부 끝
542,년 단계 공공근로 참여자 모집 공고 부산 사상구 사회형 세부내용 근로의사가 있는 국민에게 일자리를 제공하기 위해 정부에서 지원하고 사상구에서 추진하는 년 제단계 공공근로사업 참여자 모집을 아래와 같이 공고합니다 접수기간 월 목 신청대상 사업개시일 현재 세 이상인 근로능력자로서 가구 소득이 기준중위소득 이하 재산 억 원 이하인 사상구민 접수장소 주소지 동 행정복지센터 구비서류 신분증 등 문 의 일자리경제과 동행정복지센터 기타 자세한 사항은 첨부 공고문을 참고하시기 바랍니다
543,구내식당 조리종사원 기간제근로자 채용공고 부산 영도구 현실형 세부내용 식재료 전처리 및 배식 조리실 식당 청소 및 소독 등 위생관리 급식시설 설비 및 기구의 세척 소독 안전관리
544,년 부산광역시 열린행사장 미화관리 기간제노동자 채용 공고 부산 전체 사회형 세부내용 년 부산광역시 열린행사장 미화관리 기간제노동자 채용을 위해 첨부와 같이 공고문을 게시하고자 합니다 게 재 일 월 수 게재내용 년 부산광역시 열린행사장의 미화관리를 위해 다음과 같이 채용 공고 하오니 관심 있는 분들의 많은 참여 바랍니다 공고기간 월 수 서류접수 목 금 자세한 일정 및 세부내용은 첨부파일을 참고하시길 바라며 문의사항은 유선 으로 연락주시기 바랍니다
545,년 월 영도 마리노 오토캠핑장 기간제근로자 채용 공고 부산 전체 관습형 세부내용 관리소장명 캠핑장 근로자기간제 공공근로 현장 관리 캠핑장 근로자 안전 및 작업관리 업무 캠핑장 민원 접수 및 대응 등
546,부산기계공업고등학교 교육공무직조리원 채용 재공고 부산 해운대구 현실형 세부내용 부산기계공업고등학교에서 급식업무를 수행할 교육공무직조리원 채용계획을 아래와 같이 재공고합니다 채용예정 직종인원 및 주요업무 조리원명 ㅇ 급식실 조리 및 배식 업무 ㅇ 급식실 청소위생안전관리 ㅇ 기타 학교장이 지정하는 업무 근무조건 가 채용기간 채용일 만세정년시 채용일로부터 개월간 수습기간을 두며 수습기간 중인 근로자가 평가를 통해 계속근로가 부적격하다고 인정되는 경우 근로계약을 해지할 수 있음 나 고용형태 월급여 공무직 근로자방학중 비근무자 다 보수월 기준 기본급 원 식대 원 위험수당 원 기타수당 가족수당 근속수당 초과근무 수당 명절휴가비연 회 원 정기상여금연 회 원 부산교육청 교육공무직원처우개선계획 등 관련 규정을 따름 퇴직연금제도는 확정기여형로 설정함 라 근무시간 주 일시간 일 시간 평일 매월 주간격으로 오전오후 교대 근무 주말 잔류학생이 있을 경우 교대로 주말 근무 오전 근무시간 휴게시간 시간 오후 근무시간 휴게시간 시간 마 근무처 부산기계공업고등학교 급식실해운대구 소재 응시자격 가 채용예정직종 공통 요건아래 조건 모두 충족 최종시험면접시험 예정일 기준 ㅇ 세이상이전 출생자 정년만세에 도달하지 않은 자로 채용직종에 대한 업무수행 가능한 자 공고문 채용 예정 직종인원 및 주요업무 참조 ㅇ 부산기계공업고등학교 공무직근로자 취업규칙 제조채용결격사유에 해당되지 않는 자 ㅇ 채용신체검사 결과 결격사유가 없는 자 ㅇ 식품위생법 제조 및 동 시행규칙 제조 및 제조의 규정에 의한 위생분야종사자 등의 건강진단규칙에 따라 건강진단 결과 적격 판정을 받은 자 ㅇ 아동청소년의 성보호에 관한 법률에 의한 범죄 사실이 없는 자 ㅇ 남자의 경우 병역을 필한 자 또는 면제된 자 시험일정 모집공고 금 목 원서접수 화 목 서류전형 합격자발표 금예정 면접시험 목 예정 최종합격자발표 금 예정 자세한 내용은 공고문을 참조하시기 바랍니다
547,년 하반기 정관읍 노면청소차 보조탑승 기간제근로자 추가 채용 부산 전체 사회형 세부내용 년 하반기 정관읍 노면청소차 보조탑승 기간제근로자 추가 채용을 다음과 같이 공고합니다 채용인원 명 채용기간 채용방법 서류 면접심사를 통한 공개채용 서류접수 문의사항 정관읍 산업환경팀 자세한 내용은 공고문 참조
548,년 우암도서관 개관시간 연장지원사업 기간제근로자 채용 공고 부산 남구 사회형 세부내용 우암 공공도서관 개관시간 연장사업 실시를 위한 기간제근로자를 다음과 같이 공개 모집합니다 응시자격 및 채용분야 인원 준사서 이상의 자격증 보유자 또는 문헌정보학과 졸업예정자 채용기관 부산광역시 남구 우암도서관 채용분야 우암공공도서관 개관시간연장 기간제근로자 채용인원 명 계약기간 개월 업무내용 도서대출반납 수서정리 등 자료실 운영 등 근로조건 계약기간 개월 근무시간 주 시간일 시간 주중화금 야간근무 석식시간 시간 주말토 일 격일근무 중식시간 시간도서관 사정에 따라 변경 될 수 있음 근무장소 우암도서관당산로 우암동 번지 업무내용 도서대출반납 수서정리 등 자료실 운영 등 임 금 월 원식비 대보험 교통비 포함 채용공고 원서접수 화 금 도서관 근무시간 내에 한함 접 수 처 방문접수 혹은 이메일을 통한 온라인 접수 차 합격자 발표 금 한남구도서관 홈페이지 게시 및 개별통지 차 면접 금 예정우암도서관 층 배움실 최종합격자 발표 화 한 한남구도서관 홈페이지 게시 및 개별통지 부산광역시 남구 우암도서관 이슬비 문의 바랍니다
549,년 계량기저울류 정기검사 전수조사원 기간제근로자 채용 공고 부산 연제구 진취형 세부내용 채용개요 채용분야 년 계량기저울류 정기검사 전수조사원 기간제근로자 채용인원 명 근무장소 부산광역시 연제구 근무기간 근무내용 관내 정기검사 대상 계량기 방문조사 및 정기검사 일정 안내 급여조건 일 원생활임금 고용산재보험 가입 후 임금 지급 시 공제 근로시간 일 시간 근무 및 휴게시간 자세한 사항은 첨부된 공고문 필수 확인 바랍니다
550,부산광역시 보건환경연구원 기간제노동자공무직 대체인력 채용 공고 부산 전체 관습형 세부내용 부산광역시 보건환경연구원 기간제노동자공무직 대체인력 채용계획을 다음과 같이 공고합니다 부산광역시보건환경연구원장 첨부된 공고문을 참고하시기 바랍니다
551,년도 제단계 공공근로사업 참여자 모집 공고 부산 동래구 사회형 세부내용 년 제단계 공공근로사업 참여자를 아래와 같이 모집합니다 접수기간 수 금 점심시간 제외 접수장소 주소지 동 행정복지센터일반노무 구청 일자리경제과청년 사업기간 금 수 예산상황에 따라 단축연장 선발인원 명일반노무 명 청년일자리 명예정 신청자격 사업개시일 현재 동래구 거주 세 이상인 근로능력이 있는 자로서 가구소득이 기준 중위소득 이하이면서 재산이 억원 이하인 자 단 청년일자리 참여자는 소득 및 재산 기준 제한 없음 다만 신청자가 많을 시 일반분야 참여자와 같이 고려 요소를 반영하여 생활여건이 어려운 자를 우선 선발 근로조건 일반노무 청년일자리 일 단가 원 일 시간 주일 근무 부대경비 원 별도 주휴연차 유급휴일 인정 대보험 의무 가입 신청서류 신청서개인정보제공동의서 및 공공마이데이터 이용 관련 동의서 구직신청서접수처 비치 신분증지참 기타 가산점 인정 증빙서류해당 시 가산점 인정 취업보호지원대상자 장애인 결혼이주여성 및 북한이탈주민 개인정보 수집이용제공에 미동의하는 자의 경우는 참여 자격 관련 증빙서류를 직접 발급하여 제출 미제출 시 사업 참여 불가 문의 동래구 일자리경제과 그 외 기타 자세한 사항은 붙임 공고문 참조
552,부산광역시 북구의회 기간제근로자속기사 채용 공고 부산 북구 사회형 세부내용 부산광역시 북구의회 기간제근로자속기사 채용 계획을 다음과 같이 공고합니다 채용분야 속기사 명 주요업무 속기 및 회의록 관련 업무 지원 근무기간 자격조건 한글속기컴퓨터 급 이상 소지자 보 수 일 원 근무시간 주 일시간 근무 휴게시간 접 수 처 부산광역시 북구의회 사무국북구청 본관 층 방문접수 접수기간 월 금 까지 문 의 북구의회사무국 자세한 공고내용은 첨부파일을 참고하시기 바랍니다
553,년 하반기 지역공동체일자리 참여자 추가모집공고 부산 해운대구 사회형 세부내용 근로의사가 있는 국민에게 일자리를 제공하기 위해 정부에서 지원하고 해운대구에서 추진하는년 지역공동체일자리사업 참여자 추가모집을 아래와 같이 공고합니다 공고기간 수 목 접수기간 수 목 모집인원 명 공고방법 구 홈페이지 및 게시판 내 용 년 하반기 지역공동체일자리사업함께 키우는 우리동네 참여자 추가공개모집 자세한 사항은 붙임 공고문 참조
554,년 해수욕장 폐장 후 안전관리 기간제근로자 채용 공고 부산 해운대구 현실형 세부내용 각종 인명사고로 부터 안전한 해수욕장 운영지원을 위한 폐장 후 안전관리수상구조 기간제 근로자를 다음과 같이 모집합니다 채용분야 및 모집인원 가 채용분야 해수욕장 폐장 후 안전관리수상구조 나 모집인원 명인명구조관련 자격증 소지자만 지원가능 다 주요업무 해운대ㆍ송정해수욕장 내 입수자 안전통제 등 해수욕장 내 질서안전유지 업무 해당 업무는 차기연도 근로계약에 대한 보장이 없으며 업무의 연속성이 인정되지 않는 단절사업입니다 본 사업에 채용되는 근로자는 계약기간 만료 후 고용관계가 소멸되며 정규직 전환 등에 어떠한 우대나 보장을 하지 않습니다 임금 및 근로조건 가 급 여 일 원 주ㆍ월차수당 자격증수당일 원 별도지급 및 대보험 가입원천징수 나 근무기간 다 근무시간 단 현장여건 사업ㆍ시기별 특성을 고려하여 근무시간이 조정될 수 있음 선발일정 가 채용공고 월 일 나 신청서 접수 월 화 다 서류전형 합격자발표 수 한 예정 개별통지 라 면접시험 및 실기평가 목 예정 대 상 서류심사 합격자에 한함 장 소 관광시설관리사업소 층 민간수상구조대 사무실 및 해운대해수욕장 실기평가 기준 붙임 참고 마 최종합격자 결정 및 발표 금 한 예정 개별통지 바 근로계약 체결 월 예정 사 근로개시 일
555,년도 가축전염병 선제대응 기간제근로자 채용 부산 기장군 사회형 세부내용 농업정책과에서 년 가축전염병 이동방역 기간제 근로자 채용계획을 다음과 같이 공고합니다 채용개요 공고기간 월 월 접수기간 월 화 점심시간 제외 접수방법 군청 방문접수층 농업정책과 면접일자 응시자 전원 면접 심사 목 예정 변경사항 발생 시 개별통지 채용인원 명 채용기간 가축전염병 발생상황 및 예산 사정에 따라 변동 가능 주요업무 가축전염병 방역차량 운행 축산농가 소독 가축전염병 방역초소 및 방역창고 관리 관내 가축전염병 발생 시 살처분 현장 업무 등 최종합격자발표 금 홈페이지 공고 및 개별통보 기타 세부사항 붙임 공고문 참조 문의사항 기장군청 농업정책과 축산동물보호팀
556,부산광역시농업기술센터 기간제노동자 채용 공고 지역특화농업기술정보화인력지원 부산 강서구 현실형 세부내용 부산광역시농업기술센터 소속 지역특화농업기술정보화인력지원 기간제노동자채용계획을 다음과 같이 공고합니다 공 고 명 지역특화농업기술정보화인력지원 기간제노동자 채용 공고 채용인원 기간제노동자 명 근무기간 목 화 담당업무 농업기술센터 홈페이지 관리 동영상 제작 농업인 교육 및 인재양성팀 업무지원 근무장소 부산광역시 강서구 공항로 부산광역시농업기술센터 인재양성팀 원서접수 화 수 방문 또는 이메일 접수 문의처 농업기술센터 인재양성팀 채용담당자 기타 자세한 내용은 첨부문서 참고 바랍니다
557,부산광역시 동래구 시간선택제임기제공무원불법 광고물 단속 정비 채용 계획 재공고 부산 동래구 현실형 세부내용 부산광역시 동래구에서 근무할 시간선택제임기제공무원불법 광고물 단속 정비을 다음과 같이 공개 모집하오니 유능하신 분들의 많은 지원을 바랍니다 채용분야 불법광고물 단속 정비 시간선택제 임기제마급 불법 광고물 단속 정비 기타 불법 불법 광고물 관련 업무 민원처리 및 수거물 관리 포함 채용인원 명 응시자격 공통 지방공무원법 제조결격사유 지방공무원 임용령 제조 부정행위자 등에 대한 조치 및 부패방지 및 국민권익위원회의 설치와 운영에 관한 법률제조비위면직자 등의 취업제한 등 기타 법령에 의하여 응시자격이 정지되지 아니한 자 공고일 현재 만 세 이상으로 남자의 경우 병역을 필하거나 면제 받은 자 채용분야 자격요건 종 보통 이상의 자동차 운전면허 소지자로 운전이 가능하며 업무수행보행운전 등에 지장이 없고 년 이상 임용 예정 직무 분야의 실무경력이 있는 사람 관련분야 실무경력 국가 지방자치단체 공공기관 등에서 임용 분야 주요 업무와 관련성이 인정되는 경력 근무 경력은 경력증명서 상 근무 기간과 담당업무를 명시한 경우에 한함 접수방법 접수기간 마감일 근무시간까지 접수 점심시간 제외 접수방법 직접방문 또는 우편접수접수 마감일 까지 도착분 우편접수자는 우편발송 후 전화 요망 접 수 처 동래구 총무과 근무부서 동래구 도시재생과 직무관련 문의 동래구 도시재생과 그 외 채용절차 관련 문의 동래구 총무과 그 외 기타 자세한 사항은 붙임 공고문 참조
558,부산광역시의료원 행정처장 공개 모집 부산 연제구 사회형 세부내용 부산광역시 공고 제 호 지방의료원의 설립 및 운영에 관한 법률제조임원에 의하여 병원 운영에 관한 학식과 경험이 풍부하고 부산광역시 부산의료원 이사회를 효율적으로 운영해 나갈 능력 있는 상근이사를 모시고자 아래과 같이 공고합니다 공모분야 및 인원 가 직위 행정처장상근이사 나 인원 명 다 임기 임명일로부터 년 직무내용 및 직무수행 요건 가 직무내용 행정처 업무를 관장하고 그 소속 직원의 업무 지도감독 이사회의 구성원으로 의료원 업무에 관한 중요사항 심의의결 나 직무수행요건 혁신과 변화 주도 능력 리더십 전문성 의료원 운영 및 경영개선 의지 종합적 판단 및 정책결정 능력 조직구성원 등의 역량 극대화 윤리청렴성 봉사정신 등 응모자격 가 지방의료원의 설립 및 운영에 관한 법률 제조임원의 결격사유에 해당하지 아니한 자로 아래 요건 중 하나를 충족하여야 한다 국가 또는 지방공무원 급 이상으로 년 이상 재직한 자 병상 이상 규모의 종합병원에서 팀장과장급 이상으로 년이상 재직한 자 기타 각 호에 준하는 경력과 능력이 있다고 인정되는 자 보수 의료원의 보수 규정 및 연봉제 운영 규정 등이 정하는 보수와 기타 직무수행에 따르는 실비 지급 지원서류 접수 가 접수기간 월 화 토요일공휴일 제외 지원서류 부산광역시 홈페이지 및 부산의료원 홈페이지에 게시 나 접수방법 전자우편 방문접수 또는 등기우편접수마감 전까지 도착분에 한함 다 접 수 처 우 부산광역시 연제구 중앙대로 연산동 부산광역시청 공공기관담당관 임원 임명 담당자 또는 전자우편 접수처 라 제출서류 지원서 자기소개서 직무수행계획서 각 부소정 서식 경력증명서 최종학력증명서 자격증 사본 등 증빙서류 각 부 개인정보 수집 및 이용 동의서 부소정 서식 부패방지권익위법상 비위면직자 등 취업제한 관련 체크리스트소정 서식제출 서식 및 기타 자세한 사항은 붙임 공고문과 첨부파일을 참고하시기 바랍니다년 월 일부산광역시의료원 임원추천위원회 위원장
559,년 기장군 토지정보과 기간제근로자 채용 부산 기장군 진취형 세부내용 부산광역시 기장군 토지정보과 지적팀 기간제근로자 채용을 다음과 같이 공고합니다 채용인원 명 채용기간 월 화 예산한도에 따라 변경가능 채용분야 지적기준점 실태조사 및 지적 전산자료 정비 채용방법 공개채용을 통한 서류심사 및 면접심사 채용일정 사정에 의해 변동될 수 있음 공고 및 원서접수 금 월 서류합격자 발표 수 면접심사 금 최종합격자 발표 화 세부내용은 첨부된 공고문을 참조하시기 바라며 문의사항은 지적팀로 연락주시기 바랍니다
560,기장군의회 기간제근로자민원응대 및 사무보조 채용 부산 기장군 사회형 세부내용 부산광역시 기장군의회에서 민원응대 및 사무보조 할 기간제근로자를 채용코자 다음과 같이 모집 공고합니다 채용기간 개월 채용인원 명 근무내용 민원응대 및 사무보조 채용방법 서류전형 및 면접심사를 통한 공개채용 원서접수 인터넷접수 문의사항 의회사무과 의정팀 채용기간 지원자격 채용일정 등 기타 세부내용은 첨부된 공고문을 참조하시기 바랍니다
561,영도구 시간선택제임기제공무원 채용계획 공고 부산 영도구 현실형 세부내용 생애초기 건강관리사업 대상자 등록 및 가정 방문 고위험 가구 자원 연계 및 관리 위기가구 사례관리 및 통합사례회의 등 그 외 보건소장이 정하는 업무
562,년 연제구 마을건강센터 기간제근로자마을간호사 채용 공고 부산 연제구 사회형 세부내용 년 연제구보건소 마을건강센터의 원활한 업무 추진을 위해 아래와 같이 채용 공고합니다 연제구보건소장 가 채용분야 연산동 마을건강센터 기간제근로자마을간호사 나 채용인원 명마을건강센터별 마을간호사 명 다 채용기간 개월 라 서류 접수기간 수 금 한 마 서류 접수방법 직접 방문 우편 이메일택 바 채용방법 서류 및 면접심사구 홈페이지를 통한 공개전형 사 문의 연제구보건소 마을건강센터 담당자 세부내용은 첨부된 공고문을 필히 참고하시기 바랍니다
